User,Location,Age
1341,"East Hampton, Connecticut, USA",19
1416,"Prince Albert, Saskatchewan, Canada",52
2280,"Erin, Tennessee, USA",26
2365,"Calverton, New York, USA",0
11396,"Shaker Hts., Ohio, USA",0
11744,"Ann Arbor, Michigan, USA",14
2371,"Talkeetna, Alaska, USA",30
8526,"Columbus, Ohio, USA",30
6536,"Chicago, Illinois, USA",0
9125,"Dromahair, , Ireland",58
5360,"New Braunfels, Texas, USA",25
12363,"Ottawa, Ontario, Canada",35
2565,"Mnchen, Bayern, Germany",25
9351,"Milwaukee, Wisconsin, USA",48
3005,"Mountain City, Tennessee, USA",35
7908,"Lake City, Michigan, USA",37
12415,"Wien, Wien, Austria",30
8764,"Yucca Valley, California, USA",0
3652,"Bremen, Bremen,",0
1948,"Monroe, ,",0
9161,"Lenexa, Kansas, USA",0
9262,"Toronto, Ontario, Canada",40
5288,"Shelbyville, Kentucky, USA",48
6483,"Adrian, Michigan, USA",41
11938,"Frankfurt, , Germany",32
1388,"Buffalo, Minnesota, USA",0
1889,"Derby, England, United Kingdom",26
312,"Lawrenceville, Georgia, USA",54
9526,"Manchester, England, United Kingdom",0
10404,"Amity, Oregon, USA",25
2858,"Long Beach, California, USA",34
4458,"Helotes, Texas, USA",54
4506,"Jacksonville, Florida, USA",0
1773,"Orange County, California, USA",24
10978,"Drumright, Oklahoma, USA",73
9042,"Lakeville, Minnesota, USA",43
11412,"Lebanon, Pennsylvania, USA",33
3059,"San Francisco, California, USA",0
1286,"Brooklyn, New York, USA",0
6692,"Torrington, Wyoming, USA",0
9574,"Bristol, Rhode Island, USA",36
44,"Brantford, Ontario, Canada",34
11106,"Mequon, Wisconsin, USA",36
1560,"Richmond, Virginia, USA",0
8169,"Pittsburgh, Pennsylvania, USA",0
3472,"Wichita,, Kansas, USA",59
327,"Jasper, Missouri, USA",31
12574,"West Palm Beach, Florida, USA",0
1781,"Greenwood, British Columbia, Canada",0
11215,"Kennewick, Washington, USA",51
10448,"Blacksburg, Virginia, USA",0
12719,"N/A, N/A, USA",0
5945,"Phoenix, Arizona, USA",25
264,"West Fairlee, Vermont, USA",43
1892,"Bloomington, Indiana, USA",0
422,"Burlington, Ontario, Canada",37
7277,"Lodi, California, USA",27
11539,"Cullman, Alabama, USA",0
4429,"Atlanta, Georgia, USA",46
4565,"Jenkintown, Pennsylvania, USA",0
11467,"Salt Lake City, Utah, USA",32
5365,"Richmond, California, USA",49
5830,"Johnstown, Pennsylvania, USA",0
910,"Houston, Texas, USA",47
3668,"Calais, Pas de Calais, France",32
7936,"Yukon, Oklahoma, USA",58
2841,"Duluth, Minnesota, USA",17
1878,"Lombard, Illinois, USA",61
10729,"Hong Kong, N/A, Hong Kong",0
1968,"Karlsruhe, Baden-Wuerttemberg, Germany",38
540,"Lisboa, N/A, Portugal",31
2839,"San Diego, California, USA",28
7976,"Taos, New Mexico, USA",0
6743,"Jacksonville, Florida, USA",0
11093,"Davis, California, USA",0
4209,"Hackham, South Australia, Australia",30
4863,"Frisco/Dallas, Texas, USA",209
4518,"Danang, Danang, Vietnam",22
5234,"Safety Harbor, Florida, USA",38
40,"Jacksonville, Florida, USA",34
4792,"Fishers, Indiana, USA",36
11259,"Hebron, Kentucky, USA",0
3739,"Livermore, California, USA",45
8311,"London, England, United Kingdom",26
10995,"Palmerston North, Manawatu, New Zealand",40
3754,"Toccoa, Ga., USA",33
8358,"Palm Harbor, Florida, USA",0
7536,"Barcelona, Catalunya, Spain",26
4859,"Clayton,, New Mexico, USA",0
1567,"Three Hills, Alberta, Canada",38
9033,"New York, New York, USA",49
11947,"Sausalito, California, USA",0
71,"Yuba City, California, USA",61
8940,"San Lorenzo, California, USA",0
616,"Bellevue, Washington, USA",42
2568,"Kingston, New York, USA",59
12231,"West Point, New York, USA",33
8670,"Shelton, Washington, USA",14
11212,"Louisville, ,",30
106,"Colton, Oregon, USA",0
10716,"Wethersfield, Connecticut, USA",59
11745,"Laurens, South Carolina, USA",0
6201,"Greensburg, Indiana,",0
2720,"Newcastle, Northen England, United Kingdom",34
3786,"Caldwell, Idaho, USA",0
5255,"Ottawa, , Canada",0
1691,"Orlando, Florida, USA",29
11079,"Shelby, Alabama, USA",0
1511,"Fullerton, California, USA",36
12076,"Madrid, Madrid, Spain",29
10322,"Minneapolis, Minnesota, USA",35
6237,"Bethany, Missouri, USA",16
9149,"Hillsborough, New Jersey, USA",0
201,"Mountain View, California, USA",17
4313,"Sterlington, Louisiana, USA",21
9052,"Woodstock, Georgia, USA",46
4522,"Toronto, Ontario, Canada",34
9991,"Milpitas, California, USA",29
1620,"South Burlington, Vermont, USA",52
4582,"Hampton, Virginia, USA",41
11557,"Canal Winchester, Ohio, USA",29
12667,"Miami, Florida, USA",27
2829,"Casper, Wyoming, USA",26
9039,"Minneapolis, Minnesota, USA",34
8693,"Brechin, Angus, United Kingdom",0
8774,"College Station, Texas, USA",22
7420,"Minoa, New York, USA",49
3820,"Puyallup, Washington, USA",28
8366,"Minneapolis, Minnesota, USA",33
3459,"Ne Portland, Oregon,",0
10898,"Fairfield, ,",54
4094,"Kincardine, ,",0
3590,"Ottawa, Ontario, Canada",59
12002,"Cincinnati, Ohio, USA",0
1725,"Los Angeles, California, USA",0
6063,"Maple Ridge, British Columbia, Canada",23
2298,"Watkins Glen, New York, USA",30
2027,"Thalwil, Zurich, Switzerland",40
7160,"Saint Martinville, Louisiana, USA",39
11286,"Davao, Davao Del Sur, Philippines",17
4966,"Barreiro, Barreiro, Portugal",30
7835,"Brest, Bretagne, France",22
8145,"Saint Louis, Missouri, USA",0
4632,"Pittsburgh, Pennsylvania, USA",35
4213,"Baltimore, Maryland, USA",51
3744,"Maple Ridge, British Columbia, Canada",0
9880,"Richardson, Texas, USA",27
3856,"Balingup, Western Australia, Australia",0
12475,"Warrnambool, Victoria, Australia",29
213,"Bloomington, Indiana, USA",55
9264,"Chicago, Illinois, USA",34
4187,"N/A, , N/A - On the Road",27
8108,"Lacey, Washington, USA",59
11611,"Van Nuys, California, USA",0
8949,"Kingston, Ontario, Canada",47
12033,"Nashua, New Hampshire, USA",20
7169,"Perth, Ontario, Canada",0
11348,"Bartlesville, Oklahoma, USA",27
1612,"Alexandria, Virginia, USA",39
2023,"Philadelphia, Pennsylvania, USA",24
356,"Kaiserslautern, Rheinland-Pfalz, Germany",27
914,"Wichita, Kansas, USA",0
503,"Las Vegas, Nevada, USA",33
4975,"Englewood, Colorado, USA",35
7603,"North Haven, Connecticut, USA",43
5272,"London, Ontario, Canada",24
6087,"Hollywood, Florida, USA",32
6977,"Boise, Idaho, USA",0
3790,"San Diego, California, USA",34
12337,"Huntingtown, Maryland, USA",48
7995,"Austin, Texas, USA",50
12713,"Lakewood, Colorado, USA",47
10058,"Bismarck, Missouri, USA",36
2978,"Southern California, California, USA",0
5812,"Quincy, Massachusetts,",0
7062,"Chicago, Illinois, USA",49
3496,"Penngrove, California, USA",0
925,"Kuala Lumpur, Federal Territory, Malaysia",0
4549,"Wichita, Kansas, USA",34
7601,"Santa Claus, Indiana, USA",0
8534,"Lake Charles, Louisiana, USA",30
544,"London, Ontario, Canada",0
7954,"Zurich, N/A, Switzerland",28
7319,"Newark, Delaware, USA",34
11844,"Lakewood, Colorado, USA",41
6140,"Aylesbury, Buckinghamshire, United Kingdom",25
5709,"Hamburg, Hamburg, Germany",0
1118,"Nashua, New Hampshire, USA",33
4824,"Culbertson, Montana, USA",0
1683,"Pine Beach, New Jersey, USA",35
9813,"Gridley, California, USA",17
10371,"Mandeville, Louisiana, USA",0
4105,"Amsterdam, Massachusetts, Netherlands",0
4807,"San Francisco, California, USA",31
2892,"Calgary, Alberta, Canada",34
11867,"Santa Clara, California, USA",44
7951,"Burlington, North Carolina, USA",44
8647,"Columbus, Mississippi, USA",31
5528,"Seattle, Washington, USA",33
896,"Bonn, Nordrhein-Westfalen, Germany",28
5506,"Greenville, Illinois, USA",0
8244,"Birmingham, West Midlands, United Kingdom",40
3030,"Austin, Texas, USA",47
3199,"Moore, Oklahoma, USA",25
8954,"Great Falls, Montana, USA",52
2890,"Torrance, California, USA",48
9403,"Narre Warren, Victoria,",37
9788,"Seattle, , USA",0
9059,"Vigo, Pontevedra, Spain",26
11721,"Riva San Vitale, Ticino, Switzerland",0
7065,"Bakersfield, California, USA",0
5157,"Panama City, Florida, USA",0
10688,"Kitchener, Ontario, Canada",18
7978,"Prairie Du Rocher, , USA",35
5424,"Cheyenne, Oklahoma, USA",0
12295,"Highlands Ranch, Colorado, USA",0
3266,"Lexington, Kentucky, USA",42
12392,"Wynantskill, New York, USA",32
12681,"Somerville, Massachusetts, USA",32
1035,"Mt. Prospect, Illinois, USA",0
7756,"Clearwater, Florida, USA",37
300,"Rapid City, South Dakota, USA",25
756,"Antioch, Illinois, USA",43
1190,"Chatham, Ontario, Canada",35
12345,"Toronto, Ontario, Canada",0
1324,"Chamblee, Georgia, USA",0
1036,"Northern, Virginia, USA",42
2480,"Jonesboro, Georgia, USA",34
5106,"San Leandro, California, USA",0
8626,"Washington, DC, USA",0
4624,"Taylors, South Carolina, USA",0
6104,"Mountain View, California, USA",0
12270,"Wausau, Wisconsin, USA",70
10385,"Austin, Texas, USA",0
9948,"State College, Pennsylvania, USA",24
11869,"Oswestry, England, United Kingdom",50
3198,"Calgary, Alberta, Canada",37
938,"Hesperia, California, USA",0
12071,"Aubrey, Texas, USA",43
2378,"Fortuna, California, USA",0
1564,"Pittsburgh, Pennsylvania, USA",35
428,"Scarborough, Ontario, Canada",0
11451,"Singapore, Singapore,",24
3160,"Dartmouth, Nova Scotia, Canada",28
2750,"Plantersville, Texas, USA",45
1047,"Roscoe, Minnesota, USA",17
8037,"Beijing, China, China",38
11550,"Scottsdale, Arizona, USA",0
3973,"San Francisco, California, USA",0
5692,"Paris, Paris, France",34
6837,"Murfreesboro, Tennessee, USA",45
11873,"Kansas City, Missouri, USA",41
6498,"Birmingham, ,",0
3359,"Florissant, Missouri, USA",36
11519,"Saint Louis, Missouri, USA",41
8614,"Maple Lake, Minnesota, USA",65
11596,"Madison, Wisconsin, USA",0
6773,"Toronto, Ontario, Canada",37
3200,"Leeds, England, United Kingdom",22
8818,"Pickering, Ontario, Canada",19
11966,"El Masnou, Catalunya, Spain",19
4430,"El Segundo, California, USA",0
12443,"Slidell, Louisiana, USA",36
7560,"Edmonton, Alberta, Canada",0
1109,"Wien, Wien, Austria",35
10592,"Oakville, Ontario, Canada",54
2762,"Tijeras, Nm, USA",40
73,"N/A, Surrey, United Kingdom",63
8995,"Glendale, Arizona, USA",37
10262,"Victoria, British Columbia, Canada",0
32,"Sturgis, Michigan, USA",22
6123,"Bremen, Bremen, Germany",30
8656,"Richland, ,",0
1368,"Rural Hall, North Carolina, USA",39
7173,"Mansfield, Ohio, USA",49
12652,"Albuquerque, New Mexico, USA",45
4809,"Allen, Texas, USA",36
1639,"Merrifield, Minnesota, USA",26
3657,"Fort Worth, Texas, USA",0
6002,"Green, Ohio, USA",0
5536,"Seattle, Washington, USA",22
6859,"Akron, Ohio,",0
8326,"Austin, Texas, USA",0
10867,"Jamestown, North Dakota, USA",44
5773,"Huntington, New York, USA",0
1460,"Southbridge, Canterbury, New Zealand",0
5306,"Escondido, California, USA",23
12020,"Sherwood Park, Alberta, Canada",15
9176,"Pacifica, ,",0
7879,"Mount Vernon, Iowa, USA",2
946,"Monroe Twp., New Jersey, USA",52
10052,"Portland, Oregon, USA",34
4670,"N. Bergen, New Jersey, USA",58
2485,"Milford, Delaware, USA",0
2960,"Lawton, Oklahoma, USA",30
7592,"Arlington, Virginia, USA",0
12499,"Sand Springs, Oklahoma, USA",56
844,"Cincinnati, Ohio, USA",18
6407,"Roswell, Georgia, USA",32
4894,"New York, New York, USA",38
8672,"Virginia Beach, Virginia, USA",0
6901,"Hanahan, South Carolina, USA",38
8574,"Stirling, Scotland, United Kingdom",24
2722,"Inglewood, California, USA",0
10639,"Haddon Township, New Jersey, USA",51
8872,"Spring Hill, Florida, USA",35
10154,"Cambridge, Massachusetts, USA",42
4443,"Willis, Texas, USA",31
4686,"Metairie, ,",57
261,"Austin, Texas, USA",0
8721,"Fords, New Jersey, USA",0
10882,"Cordova, Tennessee, USA",0
11762,"Carriere, Mississippi, USA",49
8496,"Corvallis, Oregon, USA",0
9060,"Allentown, Pennsylvania, USA",52
6478,"Brooklyn, New York, USA",0
9429,"Ames, Iowa, USA",32
8146,"Windsor, California,",52
5487,"Los Angeles, California, USA",38
4024,"Laingsburg, Michigan, USA",63
11558,"Louisville, Kentucky, USA",35
3152,"Tigard, Oregon, USA",39
9799,"Porto, Porto, Portugal",25
9450,"Rudersberg, Baden-Wrttemberg, Germany",29
9225,"Moedling, N/A, Austria",39
11179,"Portland, Oregon, USA",27
11424,"San Diego, California, USA",0
1926,"Baldwin, ,",0
11679,"Pearland, Texas,",0
11874,"North Quincy, Massachusetts, USA",0
6718,"Muskegon, Michigan, USA",45
11705,"Brooklyn, New York, USA",0
5620,"Silver Spring, Maryland, USA",52
4348,"Wilmington, Delaware, USA",43
10630,"Costa Mesa, California, USA",19
7720,"Downers Grove, Illinois, USA",41
12128,"Minneapolis, Minnesota, USA",58
2225,"Melbourne, Victoria, Australia",27
12167,"Huntington Beach, California, USA",39
3715,"Minneapolis, Minnesota, USA",19
7084,"Woodland, California, USA",0
9527,"Bloomington, Indiana, USA",0
10612,"Blackwood, ,",26
279,"Eugene, Oregon, USA",0
982,"Highland Park, New Jersey, USA",25
4021,"Oxford, Georgia, USA",0
8425,"Nashville, Tennessee, USA",21
2392,"Chicago, Illinois, USA",52
6821,"Donostia, Gipuzkoa, Euskal Herria",26
8594,"Seminole, Florida, USA",46
12198,"San Diego, California, USA",48
8397,"Jonesboro, Arkansas, USA",43
4093,"Harrisburg, Pennsylvania, USA",2
9532,"Sheffield, South Yorkshire, United Kingdom",0
6378,"Whitesboro, New York, USA",58
11877,"Murfreesboro, Tennessee, USA",20
7320,"Mannheim, Baden-Wuerttemberg, Germany",37
6864,"St. Paul, Minnesota, USA",0
2556,"Dallas, Texas, USA",39
1884,"Lake Park, Georgia, USA",0
12132,"Firenze, Toscana, Italy",39
3108,"Long Island, New York, USA",17
6581,"Palmdale, California, USA",14
1923,"Kuala Lumpur, N/A, Malaysia",29
8667,"San Diego, ,",0
10149,"Vista, California, USA",60
4232,"Oconomowoc, Wisconsin, USA",27
5150,"Colorado Springs, Colorado, USA",81
6516,"Pamplona, Navarra, Spain",33
6166,"Bowling Green, Kentucky, USA",57
10564,"New Orleans, Louisiana, USA",0
1789,"Paris, N/A,",27
10133,"Houghton, Michigan, USA",26
3990,"Peel, Isle of Man, United Kingdom",23
12625,"Pembroke Pines, Florida, USA",51
7680,"Norfolk, Virginia, USA",0
4370,"Cranberry Township, Pennsylvania, USA",0
5238,"Nantes, Pays de La Loire, France",26
10723,"Wagener, South Carolina, USA",80
6637,"Rocky River, Ohio, USA",30
2512,"Denver, Colorado, USA",36
1477,"Baltimore, Maryland, USA",33
160,"Douglasville, Georgia, USA",54
12531,"Pasadena, California, USA",34
7089,"Chula Vista, California, USA",21
6800,"Antioch, Tennessee, USA",46
5003,"Hudson, New Hampshire, USA",49
12653,"Tucson, Arizona, USA",0
12186,"Woodinville, Washington, USA",40
3127,"Cold Lake, Alberta, Canada",35
1794,"Sunnyvale, California, USA",56
6998,"Lakewood, California, USA",0
12293,"Box Hill North, Victoria, Australia",56
4764,"Glen Ellyn, Illinois, USA",38
9926,"Hitchin, England, United Kingdom",43
10968,"Victoria, British Columbia, Canada",0
232,"Batavia, New York, USA",58
2748,"Allston, Massachusetts, USA",34
6300,"Sterling, Illinois, USA",0
9536,"Saratoga, California, USA",40
5082,"San Antonio, Texas, USA",28
8071,"Davis, California, USA",0
4368,"Sarasota, Florida, USA",19
10993,"Champaign, Illinois, USA",41
6112,"Birmingham, England, United Kingdom",32
753,"Victoria, British Columbia, Canada",37
2562,"Owen Sound, Ontario, Canada",36
5677,"Philadelphia, Pennsylvania, USA",55
1615,"Houston, Texas, USA",33
4395,"Austin, ,",0
8443,"Glasgow, Scotland, United Kingdom",0
11592,"Minneapolis, Minnesota, USA",43
3845,"Markham, Ontario, Canada",41
3369,"Dallas, Texas, USA",38
5344,"Winnipeg, Manitoba, Canada",0
6651,"Richmond, Kentucky, USA",16
10858,"Fremont, California, USA",0
2124,"Indianapolis, Indiana, USA",0
9411,"San Francisco, California, USA",27
10834,"Uniontown, Pennsylvania, USA",0
8711,"Akron, Ohio, USA",48
10350,"Edmonton, Alberta, Canada",13
4337,"West Columbia, South Carolina, USA",13
4889,"Washington, DC, USA",38
2127,"Louisville, Kentucky, USA",39
5110,"Washington, DC, USA",0
11128,"Washington, DC, USA",0
10255,"Rockford, Illinois, USA",42
11436,"Milton, Florida, USA",25
6927,"Washington, DC, USA",25
12160,"Iowa City, Iowa, USA",0
3777,"Schnellville, Indiana, USA",53
7513,"Plano, Texas, USA",24
6601,"Redwood City, California, USA",0
5207,"Fontana, California, USA",43
4735,"Birmingham, Alabama, USA",0
9503,"St. Louis, Missouri, USA",32
11571,"Cortlandt Manor, New York, USA",48
3236,"Centreville, Virginia, USA",24
7291,"Cumberland, Ontario, Canada",0
12129,"Baltimore, Maryland, USA",41
4963,"Bridgewater, Nova Scotia,",0
7497,"Pasadena, California, USA",27
4613,"Yarmouth, Nova Scotia, Canada",66
5058,"Edmonton, Alberta, Canada",17
834,"Le Mans, Sarthe, France",28
5530,"Dundee, Scotland, United Kingdom",28
416,"Kingwood, Texas, USA",27
11627,"Cambridge, Hawaii, USA",0
4611,"Seattle, Washington, USA",20
11541,"Cincinnati, Ohio, USA",0
6591,"Vernon, Vermont, USA",42
3832,"On the Road, Anywhere - USA, USA",0
11059,"Santa Clara, California, USA",0
1369,"Brooklyn, New York, USA",40
1974,"Macedonia, Ohio, USA",49
8205,"Bellerose, New York, USA",39
4927,"Malmok, N/A, Aruba",0
12774,"Selma, Alabama, USA",53
462,"Elizabeth City, North Carolina, USA",35
3362,"San Francisco, California, USA",0
7025,"Lowell, Arkansas, USA",41
7802,"Cave Creek, Arizona, USA",48
9493,"San Jose, California, USA",0
6433,"Simpsonville, South Carolina, USA",0
3948,"Warrenton, Missouri, USA",0
6626,"West Bloomfield, Michigan, USA",47
11371,"Pearland, Texas, USA",0
594,"Alvin, Texas, USA",47
486,"Norfolk, Virginia, USA",33
11493,"Grand Rapids, Michigan, USA",0
932,"Loveland, Colorado, USA",33
2511,"Middletown, Delaware, USA",52
10574,"Thousand Oaks, California, USA",0
10888,"Olympia, Washington, USA",42
6024,"Daggett, California, USA",46
2047,"Haddonfield, New Jersey, USA",0
11309,"Raynham, Massachusetts, USA",49
188,"St. Marys, Georgia, USA",50
4444,"Bardonia, New York, USA",43
11917,"Campbell, California, USA",0
7109,"Coraopolis, Pennsylvania, USA",0
1052,"Lovelock, Nevada, USA",36
4711,"York, North Yorkshire, United Kingdom",0
4723,"Basingstoke, England, United Kingdom",37
187,"Spirit Lake, Iowa, USA",0
8918,"Houston, Texas, USA",31
11006,"Philadelphia, Pennsylvania, USA",0
9386,"Norfolk, Virginia, USA",0
11581,"Coquitlam, British Columbia, Canada",35
10814,"St Louis Park, Minnesota, USA",30
3971,"Washington, DC, USA",35
4568,"Santa Maria, California, USA",0
4637,"Chardon, Ohio, USA",41
5826,"Antioch, Illinois, USA",0
11446,"Aboyne, Aberdeenshire, United Kingdom",34
5206,"Edwardsville, Illinois, USA",57
8117,"Rio Vista, California, USA",30
104,"Manchester, New Hampshire, USA",38
4047,"Paris, Ile de France, France",0
6457,"Aberdare, Wales, United Kingdom",24
2884,"Erstein, Alsace, France",33
9247,"Ann Arbor, Michigan, USA",49
66,"Sacramento, California, USA",25
7069,"Singapore, Singapore, Singapore",27
7775,"Columbia, Missouri, USA",0
6604,"Engelhard, North Carolina, USA",0
4215,"St. Petersburg, Florida, USA",0
5907,"Ottawa, Ontario, Canada",0
8971,"Winnipeg, Manitoba, Canada",38
3438,"Charleston, South Carolina, USA",50
611,"Riverside Public Library, Illinois, USA",53
2670,"Desoto, Texas, USA",0
10421,"Fairbanks, Alaska, USA",0
9066,"Katy, Texas, USA",39
11553,"Burlington, Vermont, USA",0
3131,"Brazil, Indiana, USA",24
37,"Ebensee, Oberoesterreich, Austria",44
10837,"Walnut Creek, California, USA",65
10378,"Bettendorf, Iowa, USA",0
5482,"Lake Placid, Florida, USA",25
11886,"Troy, Michigan, USA",0
9177,"Woodland, California, USA",0
9447,"Augusta, Georgia, USA",24
11691,"Mnchen, Bayern, Germany",23
9950,"El Paso, Texas, USA",0
3014,"Venice, California, USA",28
552,"Dixon, California, USA",47
3697,"Morgan Hill, California, USA",0
8327,"Hamburg, Hamburg, Germany",0
1322,"Muenchen, ,",31
4396,"Prince George, British Columbia, Canada",25
1916,"Coburg, Oregon, USA",0
9224,"Dayton, Maine, USA",41
4584,"Villanova, Pennsylvania, USA",58
4833,"New York, New York, USA",0
2334,"Paderborn, Nordrhein-Westfalen, Germany",35
10636,"Hildesheim, Niedersachsen, Germany",28
461,"Lansing, Michigan, USA",35
10697,"Valencia, Valencia, Spain",50
888,"Rockville, Maryland, USA",0
4938,"Lee`S Summit, Missouri, USA",34
3808,"Las Vegas, Nevada, USA",0
421,"Tucson, Arizona, USA",52
2160,"Boulder City, Nevada, USA",0
4726,"Phoenix, Arizona, USA",46
4714,"Tucson, Arizona, USA",63
889,"Las Cruces, New Mexico, USA",44
1023,"Cambridge, Massachusetts, USA",0
